City,Rating,Raw_Review
Nainital,3,to visit this place you have book your visit online on aries website. happening place for kids and for parents.
Nainital,5,"The observatory has one of the most advanced telescopes in india,which measures the movement of stars,planets,and other  heavenly bodies to great precision.The entry  in the observatory is by permission only and timings are fixed"
Nainital,3,There was a very famous observatory known as aryabhatta observatory in nainital. It is very much famous for the large view of universe from their telescopes.
Nainital,4,This enormous observatory reminded me of a modern art exposition. Beautiful sandstone shapes carved centuries ago that chart the stars.
Namchi,4,"this is a under construction football stadium..after it is completed, it would look great...but for now, its useless stoppng at this place.."
Namchi,3,This is under construction. There’s nothing to see really. You’ll drive by if you’re passing through Namchi.
Namchi,4,This is under construction and there is nothing to see. Can see on the drive. Should be a nice sight once completed.
Namchi,4,This is a under construction area which u can visit just as a evening walkers.no special visit required
Namchi,4,Its nothing special rely. Its only a Starting stage. last few years its remain same. That is why i did not recommend anyone to go and west your time until its almost complete.
Narkanda,5,"Hatu peak is a must-see place in Narkanda and Hatu Mata Mandir (temple) is like a jewel on top of the crown that is the peak. A beautiful temple with stunning views all around, this place has very intrinsic wood and stone works inside. The..."
Narkanda,3,"On the Hatu peak of 13000 Feets , Hatu Kali Devi Mandir is built. You have to cross very narrow and curvy road to reach there. But worth of going. Must go"
Narkanda,5,"Temple has different for in sense is made of wood with very neat carving. Good, clean and peaceful place to visit"
Narkanda,5,"Beautiful wooden sculpted and engraved temple, overlooking beautiful snow clad mountains. 
Devi is wife of Ravana from the Mahabharata epic. 
The temple is at 12000 feet. 
It’s clean and beautiful. 
Can sit around and enjoy  he majestic mountains and be at peace breathing fresh pure..."
Narkanda,5,"The Hatu Peak is located in 65 KM from Shimla and 8 KM from Narkanda . generally Narkanda is the highest livingmarket in Shimla distt . But Hatu Peak is around 8 KM from Narkanda , at The Top .. Beautiful and Awesome place to..."
Nashik,5,it is good place to visit with friends and family but don't expect too much with this place. nice place to hang out.
Nashik,5,"Anjaneri is said to be birthplace of Hanuman, Its a n amazing place to spend one day outing , a small climb and during monsoon you can see amazing lake on top. Beware of monkeys though as they may snatch your bags.Post monsoon you may..."
Nashik,5,Excellent place to visit post monsoons. Trekkers Paradise. Reverse  water falls not to be missed. No food and water up.
Nashik,4,"More of a day visit, no camping facilities available there but would an excellent camp site though with the place."
Nashik,4,"Very good option for monsoon treks. Not so difficult, good one day picnic. View is nice from top. Be aware of slippery surfaces, especially where water flows."
Neil Island,5,"Clean n tidy n white sand beach. there is a water floating bridge which takes you little up in the sea. this beach is good for doing water sports like jetski , snorkelling, scubadiving etc. 
rates are like 400 pp for jetski , scuba costed..."
Neil Island,4,Nice beach for the area. Benches in the shade and area to change. Restaurants and shops and vendors. Water sports and activities. People very friendly. Busy place and lots to watch to keep you occupied.
Neil Island,5,"Very nice clean beach ,blue waters. Hardly any slope . Could walk for almost a km for water hardly upto waist. Best for swimming, snorkeling, glass bottom boat riding. Spend maximum time here while at neil."
Neil Island,2,"You can have lots of water sports here specially motorized ones. Shops along the beach provides lots of local food. Dont forget to try fresh cut mix fruit platter, coconut water... and also small ornaments etc."
Neil Island,5,bathing upto 500m away from land......glass bottom also too good. other activities not so entertaining. nice restaurants here. for bengali people- walk down 500m away from beach u get rahul restaurant with good bengali food.
Nelliyampathy,5,A must visit place for the thrilling drives and enjoy the nature.. Really awesome place as you can feel and touch warmth of nature...
Nelliyampathy,2,The view point lies 4 km from Pulayampara jeep stand. Need to take 4 wheeler jeep drive.1 km from the jeep stand on the seethergund road there is –EB OFFICE  on the right side  small gap adjacent to EB office  enter ---3 km  bumpy jeep...
Nelliyampathy,5,"We visited nelliyampathy in the month of April 14. It's a small hillstation in palakkad district... not as big as ooty,  kodai etc. Attractions include viewpoints.  Some beautiful view points are there..
Say sithargundu, mampara etc... u can also visit poabs estate and Govt orange..."
Nelliyampathy,5,"Nelliyampathy was an excellent place during my last visit, which was around 10 years back. With that expectations I have visited recently, but this time I was not much happy. Earlier there was a view point named ‘Man Para” the highest view point of Nelliyampathy...."
Nelliyampathy,2,"First, we stopped at Pothundi dam. We had bought lunch on the way and had the same after walking around the dam. After that, we stopped on the way on the hills in a falls. We drenched ourselves in the water and snapping lot of..."
Noida,4,This is one of the best street shopping place in noida. It is near to the DLF mall of india and sector 18 metro station.
Noida,4,"I really don’t know why atta market is so much into tune, there is nothing but a normal market with variety of options which is probably available everywhere with a proper market. This market is highly in fame just cause of geographical opp to sec..."
Noida,4,"Atta- Market has grown from a village market to one for a bustling urban community, and caters for most income groups. It is a very layered market retaining its rural origins at the heart, and through its numerous stages of growth, to the present one..."
